"","date","snow_depth","month","year","snow_depth_imp"
"1773",2007-10-04,20,"10","2007",TRUE
"1774",2007-10-05,20,"10","2007",TRUE
"1775",2007-10-06,20,"10","2007",TRUE
"1776",2007-10-07,20,"10","2007",TRUE
"1777",2007-10-08,20,"10","2007",TRUE
"1778",2007-10-09,20,"10","2007",TRUE
"1779",2006-06-05,5.33333333333333,"6","2006",TRUE
"1780",2006-06-06,5.33333333333333,"6","2006",TRUE
"1781",2006-06-07,5.33333333333333,"6","2006",TRUE
"1782",2006-06-08,5.33333333333333,"6","2006",TRUE
"1783",2006-06-09,5.33333333333333,"6","2006",TRUE
"1784",2006-06-10,0,"6","2006",FALSE
"1785",2006-06-11,8,"6","2006",FALSE
"1786",2006-06-12,8,"6","2006",FALSE
"1787",2006-06-13,8,"6","2006",FALSE
"1788",2006-06-14,5,"6","2006",FALSE
"1789",2006-06-15,5,"6","2006",FALSE
"1790",2006-06-16,5,"6","2006",FALSE
"1791",2006-06-17,5,"6","2006",FALSE
"1792",2006-06-18,5,"6","2006",FALSE
"1793",2006-06-19,4,"6","2006",FALSE
"1794",2006-06-20,4,"6","2006",FALSE
"1795",2006-06-21,4,"6","2006",FALSE
"1796",2006-06-22,4,"6","2006",FALSE
"1797",2006-06-23,5,"6","2006",FALSE
"1798",2006-06-24,18,"6","2006",FALSE
"1799",2006-06-25,18,"6","2006",FALSE
"1800",2006-06-26,17,"6","2006",FALSE
"1801",2006-06-27,17,"6","2006",FALSE
"1802",2006-06-28,16,"6","2006",FALSE
"1803",2006-06-29,15,"6","2006",FALSE
"1804",2006-06-30,14,"6","2006",FALSE
"1805",2006-07-01,14,"7","2006",FALSE
"1806",2006-07-02,17,"7","2006",FALSE
"1807",2006-07-03,15,"7","2006",FALSE
"1808",2006-07-04,14,"7","2006",FALSE
"1809",2006-07-05,13,"7","2006",FALSE
"1810",2006-07-06,13,"7","2006",FALSE
"1811",2006-07-07,15,"7","2006",FALSE
"1812",2006-07-08,16,"7","2006",FALSE
"1813",2006-07-09,15,"7","2006",FALSE
"1814",2006-07-10,19,"7","2006",FALSE
"1815",2006-07-11,20,"7","2006",FALSE
"1816",2006-07-12,29,"7","2006",FALSE
"1817",2006-07-13,28,"7","2006",FALSE
"1818",2006-07-14,28,"7","2006",FALSE
"1819",2006-07-15,27,"7","2006",FALSE
"1820",2006-07-16,23,"7","2006",FALSE
"1821",2006-07-17,21,"7","2006",FALSE
"1822",2006-07-18,17,"7","2006",FALSE
"1823",2006-07-19,19,"7","2006",FALSE
"1824",2006-07-20,18,"7","2006",FALSE
"1825",2006-07-21,18,"7","2006",FALSE
"1826",2006-07-22,18,"7","2006",FALSE
"1827",2006-07-23,18,"7","2006",FALSE
"1828",2006-07-24,16,"7","2006",FALSE
"1829",2006-07-25,19,"7","2006",FALSE
"1830",2006-07-26,18,"7","2006",FALSE
"1831",2006-07-27,17,"7","2006",FALSE
"1832",2006-07-28,17,"7","2006",FALSE
"1833",2006-07-29,17,"7","2006",FALSE
"1834",2006-07-30,21,"7","2006",FALSE
"1835",2006-07-31,40,"7","2006",FALSE
"1836",2006-08-01,44,"8","2006",FALSE
"1837",2006-08-02,42,"8","2006",FALSE
"1838",2006-08-03,43,"8","2006",FALSE
"1839",2006-08-04,43,"8","2006",FALSE
"1840",2006-08-05,43,"8","2006",FALSE
"1841",2006-08-06,42,"8","2006",FALSE
"1842",2006-08-07,40,"8","2006",FALSE
"1843",2006-08-08,39,"8","2006",FALSE
"1844",2006-08-09,38,"8","2006",FALSE
"1845",2006-08-10,39,"8","2006",FALSE
"1846",2006-08-11,38,"8","2006",FALSE
"1847",2006-08-12,37,"8","2006",FALSE
"1848",2006-08-13,37,"8","2006",FALSE
"1849",2006-08-14,37,"8","2006",FALSE
"1850",2006-08-15,36,"8","2006",FALSE
"1851",2006-08-16,34,"8","2006",FALSE
"1852",2006-08-17,34,"8","2006",FALSE
"1853",2006-08-18,38,"8","2006",FALSE
"1854",2006-08-19,43,"8","2006",FALSE
"1855",2006-08-20,42,"8","2006",FALSE
"1856",2006-08-21,41,"8","2006",FALSE
"1857",2006-08-22,39,"8","2006",FALSE
"1858",2006-08-23,39,"8","2006",FALSE
"1859",2006-08-24,39,"8","2006",FALSE
"1860",2006-08-25,38,"8","2006",FALSE
"1861",2006-08-26,42,"8","2006",FALSE
"1862",2006-08-27,40,"8","2006",FALSE
"1863",2006-08-28,39,"8","2006",FALSE
"1864",2006-08-29,38,"8","2006",FALSE
"1865",2006-08-30,37,"8","2006",FALSE
"1866",2006-08-31,35,"8","2006",FALSE
"1867",2006-09-01,33,"9","2006",FALSE
"1868",2006-09-02,29,"9","2006",FALSE
"1869",2006-09-03,27,"9","2006",FALSE
"1870",2006-09-04,16,"9","2006",FALSE
"1871",2006-09-05,15,"9","2006",FALSE
"1872",2006-09-06,15,"9","2006",FALSE
"1873",2006-09-07,25,"9","2006",FALSE
"1874",2006-09-08,20,"9","2006",FALSE
"1875",2006-09-09,20,"9","2006",FALSE
"1876",2006-09-10,28,"9","2006",FALSE
"1877",2006-09-11,26,"9","2006",FALSE
"1878",2006-09-12,25,"9","2006",FALSE
"1879",2006-09-13,24,"9","2006",FALSE
"1880",2006-09-14,23,"9","2006",FALSE
"1881",2006-09-15,20,"9","2006",FALSE
"1882",2006-09-16,18,"9","2006",FALSE
"1883",2006-09-17,16,"9","2006",FALSE
"1884",2006-09-18,14,"9","2006",FALSE
"1885",2006-09-19,12,"9","2006",FALSE
"1886",2006-09-20,5,"9","2006",FALSE
"1887",2006-09-21,0,"9","2006",FALSE
"1888",2006-09-22,0,"9","2006",FALSE
"1889",2006-09-23,0,"9","2006",FALSE
"1890",2006-09-24,0,"9","2006",FALSE
"1891",2006-09-25,4,"9","2006",FALSE
"1892",2006-09-26,0,"9","2006",FALSE
"1893",2006-09-27,0,"9","2006",FALSE
"1894",2006-09-28,0,"9","2006",FALSE
"1895",2006-09-29,0,"9","2006",FALSE
"1896",2006-09-30,0,"9","2006",FALSE
"1897",2006-10-01,0,"10","2006",FALSE
"1898",2006-10-02,4.57142857142857,"10","2006",TRUE
"1899",2006-10-03,4.57142857142857,"10","2006",TRUE
"1900",2006-10-04,4.57142857142857,"10","2006",TRUE
"1901",2006-10-05,4.57142857142857,"10","2006",TRUE
"1902",2006-10-06,4.57142857142857,"10","2006",TRUE
"1903",2006-10-07,4.57142857142857,"10","2006",TRUE
"1904",2006-10-08,4.57142857142857,"10","2006",TRUE
"1905",2006-10-09,4.57142857142857,"10","2006",TRUE
